Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1547416800.0 119.0 107 97 277 NA NA 217 582 418 NA NA 2468 661 2161 NA NA 1146 627 3414 NA NA
1547416800.0 122.0 49 0 0 NA NA 103 0 0 NA NA 1114 407 2397 NA NA 1322 599 4811 NA NA
1547416800.0 123.1 339 NA NA NA NA 686 NA NA NA NA 1201 NA NA NA NA 1035 NA NA NA NA
1547416800.0 123.2 287 NA NA NA NA 686 NA NA NA NA 1340 NA NA NA NA 1227 NA NA NA NA
1547416800.0 123.3 225 NA NA NA NA 684 NA NA NA NA 1066 NA NA NA NA 1823 NA NA NA NA
1547416800.0 124.4 299 NA NA NA NA 684 NA NA NA NA 1037 NA NA NA NA 1127 NA NA NA NA
1547416800.0 124.6 226 NA NA NA NA 689 NA NA NA NA 1071 NA NA NA NA 1667 NA NA NA NA
1547416800.0 125.0 112 100 280 NA NA 217 581 434 NA NA 12052 654 2091 NA NA 12971 911 2821 NA NA
1547416800.0 126.0 64 97 277 NA NA 139 582 411 NA NA 1902 669 2020 NA NA 1429 673 2807 NA NA
1547416800.0 127.0 69 91 292 NA NA 142 583 414 NA NA 1520 690 2272 NA NA 1562 726 3972 NA NA
1547416800.0 128.0 68 100 277 NA NA 131 537 414 NA NA 1013 729 2278 NA NA 1376 807 2660 NA NA
1547416800.0 129.0 66 90 270 NA NA 134 583 424 NA NA 695 684 2394 NA NA 3256 1387 2794 NA NA
1547416800.0 1301.17 72 152 205 NA NA 142 589 384 NA NA 2161 987 1870 NA NA 2258 1483 2993 NA NA
1547416800.0 1303.0 90 140 203 NA NA 177 588 356 NA NA 6720 449 1902 NA NA 3472 424 1947 NA NA
1547416800.0 1303.17 86 167 219 NA NA 164 589 411 NA NA 6849 753 1997 NA NA 3444 848 1791 NA NA
1547416800.0 1306.0 NA 132 331 0 NA NA 561 462 0 NA NA 611 2143 884 NA NA 650 3426 1133 NA
1547416800.0 1309.0 NA 153 350 0 NA NA 607 472 0 NA NA 676 2412 946 NA NA 642 3008 1598 NA
1547416800.0 1313.0 NA 138 348 0 NA NA 609 498 0 NA NA 646 2638 960 NA NA 963 2954 1757 NA
1547416800.0 1315.0 NA 137 335 0 NA NA 606 472 0 NA NA 503 2238 858 NA NA 477 3659 1157 NA
1547416800.0 1316.0 NA 132 348 0 NA NA 562 456 0 NA NA 643 2180 901 NA NA 771 3266 1108 NA
1547416800.0 1322.0 NA 140 337 0 NA NA 564 480 0 NA NA 554 2148 935 NA NA 506 3074 1234 NA
1547416800.0 1325.0 NA 155 362 0 81 NA 608 498 0 132 NA 644 2356 925 428 NA 475 2611 1037 685
1547416800.0 1325.5 NA 170 0 NA NA NA 265 0 NA NA NA 5657 190 NA NA NA 7205 500 NA NA
1547416800.0 1325.51 NA 158 0 NA NA NA 249 0 NA NA NA 2793 215 NA NA NA 4533 853 NA NA
1547416800.0 1325.6 NA 189 NA NA NA NA 305 NA NA NA NA 5613 NA NA NA NA 7130 NA NA NA
1547416800.0 1325.7 NA 188 0 NA NA NA 311 0 NA NA NA 6113 202 NA NA NA 8525 325 NA NA
1547416800.0 1325.8 NA 198 0 NA NA NA 314 0 NA NA NA 5005 158 NA NA NA 5130 310 NA NA
1547416800.0 1329.1 NA 182 0 NA NA NA 296 0 NA NA NA 6932 188 NA NA NA 8058 315 NA NA
1547416800.0 1336.0 NA 142 345 0 NA NA 607 486 0 NA NA 615 2703 898 NA NA 842 3204 1152 NA
1547416800.0 1337.0 NA 146 352 0 NA NA 560 502 0 NA NA 746 2746 1004 NA NA 655 3166 1456 NA
1547416800.0 134.71 NA 37 324 0 NA NA 94 472 0 NA NA 297 4574 791 NA NA 373 3474 1395 NA
1547416800.0 134.807 NA 111 387 0 NA NA 226 537 0 NA NA 1319 8301 924 NA NA 1474 4179 1271 NA
1547416800.0 134.813 NA 167 71 0 NA NA 296 115 0 NA NA 1295 344 616 NA NA 1497 1018 1554 NA
1547416800.0 134.901 NA 36 327 0 NA NA 102 445 0 NA NA 339 4888 701 NA NA 939 3694 801 NA
1547416800.0 134.905 NA 50 328 0 NA NA 107 458 0 NA NA 302 5629 731 NA NA 276 3569 863 NA
1547416800.0 134.909 NA 43 329 0 NA NA 110 477 0 NA NA 290 5846 750 NA NA 351 3526 960 NA
1547416800.0 1340.0 NA 145 346 0 NA NA 608 474 0 NA NA 510 2153 872 NA NA 469 3185 954 NA
1547416800.0 135.13 309 0 NA NA NA 696 0 NA NA NA 1221 318 NA NA NA 2690 496 NA NA NA
1547416800.0 135.2 266 0 126 NA NA 699 0 213 NA NA 1133 299 1061 NA NA 1058 375 1239 NA NA
1547416800.0 135.3 254 0 123 NA NA 611 0 201 NA NA 1743 417 1756 NA NA 2274 664 3137 NA NA
1547416800.0 135.8 158 NA NA NA NA 264 NA NA NA NA 511 NA NA NA NA 1381 NA NA NA NA
1547416800.0 1355.0 NA 137 342 0 NA NA 562 506 0 NA NA 745 2337 899 NA NA 577 3545 989 NA
1547416800.0 136.727 NA 165 389 0 NA NA 272 551 0 NA NA 1479 8806 877 NA NA 1641 4582 971 NA
1547416800.0 136.729 NA 79 350 0 NA NA 152 485 0 NA NA 569 8304 945 NA NA 706 4135 1076 NA
1547416800.0 136.733 NA 179 71 0 NA NA 296 130 0 NA NA 1135 497 455 NA NA 1010 742 975 NA
1547416800.0 136.74 NA 82 410 0 NA NA 158 649 0 NA NA 675 13465 932 NA NA 798 5580 1145 NA
1547416800.0 136.745 NA 84 354 0 NA NA 160 529 0 NA NA 705 9608 830 NA NA 1080 4429 932 NA
1547416800.0 136.747 NA 87 364 0 NA NA 160 542 0 NA NA 672 11536 973 NA NA 1007 5053 2017 NA
1547416800.0 136.754 NA 92 379 0 NA NA 166 531 0 NA NA 730 10481 1061 NA NA 1008 4669 1940 NA
1547416800.0 136.759 NA 90 387 0 NA NA 149 602 0 NA NA 761 18192 1035 NA NA 1143 8276 1284 NA
1547416800.0 136.76 NA 90 381 0 NA NA 153 558 0 NA NA 821 23627 1366 NA NA 628 9853 1894 NA
1547416800.0 136.7611 NA 182 0 NA NA NA 276 0 NA NA NA 6304 218 NA NA NA 7031 977 NA NA
1547416800.0 136.762 NA 94 417 0 NA NA 163 666 0 NA NA 662 21594 804 NA NA 739 7503 871 NA
1547416800.0 136.764 NA 79 372 0 NA NA 150 565 0 NA NA 769 22903 1380 NA NA 908 9778 1575 NA
1547416800.0 136.7721 NA 172 0 NA NA NA 282 0 NA NA NA 8262 277 NA NA NA 10428 863 NA NA
1547416800.0 136.7722 NA 170 0 NA NA NA 286 0 NA NA NA 5925 159 NA NA NA 7062 334 NA NA
1547416800.0 136.778 NA 83 351 0 NA NA 158 505 0 NA NA 588 8060 904 NA NA 806 4283 1141 NA
1547416800.0 136.7801 NA 106 0 NA NA NA 180 0 NA NA NA 423 241 NA NA NA 1060 335 NA NA
1547416800.0 136.7802 NA 83 0 NA NA NA 135 0 NA NA NA 293 155 NA NA NA 880 260 NA NA
1547416800.0 136.7803 NA 109 0 NA NA NA 191 0 NA NA NA 761 205 NA NA NA 1025 361 NA NA
1547416800.0 136.791 NA 107 332 0 NA NA 181 527 0 NA NA 1066 5105 1834 NA NA 1603 6566 2011 NA
1547416800.0 136.7952 NA 196 0 NA NA NA 308 0 NA NA NA 3881 156 NA NA NA 2485 290 NA NA
1547416800.0 136.801 NA 105 406 0 NA NA 179 617 0 NA NA 571 9852 1337 NA NA 769 4628 1500 NA
1547416800.0 136.81 NA 108 408 0 NA NA 184 607 0 NA NA 636 13567 1365 NA NA 865 6228 1591 NA
1547416800.0 136.815 NA 106 337 0 NA NA 188 515 0 NA NA 963 5169 1865 NA NA 1419 6674 2197 NA
1547416800.0 136.819 NA 116 455 0 NA NA 170 749 0 NA NA 637 20993 1269 NA NA 668 7574 1358 NA
1547416800.0 136.823 NA 115 482 0 NA NA 185 756 0 NA NA 834 20088 1711 NA NA 1174 8688 2425 NA
1547416800.0 136.827 NA 110 338 0 NA NA 181 510 0 NA NA 711 4108 1461 NA NA 1035 4514 2814 NA
1547416800.0 136.8311 NA 172 0 NA NA NA 270 0 NA NA NA 3736 205 NA NA NA 3949 424 NA NA
1547416800.0 136.84 NA 116 432 0 NA NA 193 669 0 NA NA 792 17972 1705 NA NA 1154 8385 2191 NA
1547416800.0 136.842 NA 115 450 0 NA NA 177 703 0 NA NA 653 22418 1272 NA NA 602 7824 1342 NA
1547416800.0 136.8521 NA 184 0 NA NA NA 298 0 NA NA NA 3341 158 NA NA NA 3264 259 NA NA
1547416800.0 136.87 NA 228 351 0 NA NA 359 558 0 NA NA 2933 4874 1759 NA NA 3081 4243 1906 NA
1547416800.0 136.871 NA 268 488 0 NA NA 420 775 0 NA NA 4677 25027 1750 NA NA 2564 8884 1864 NA
1547416800.0 1362.0 97 138 352 0 NA 186 553 478 0 NA 6225 652 2228 878 NA 4645 624 3368 1164 NA
1547416800.0 1363.0 104 131 333 0 NA 186 554 488 0 NA 6015 636 2208 825 NA 4731 532 3863 1188 NA
1547416800.0 1363.17 75 160 361 0 NA 150 596 557 0 NA 6342 807 2331 1289 NA 5248 713 3126 1518 NA
1547416800.0 1364.0 NA 130 342 0 NA NA 563 449 0 NA NA 675 2266 940 NA NA 1040 3326 1598 NA
1547416800.0 139901.0 NA 139 335 0 NA NA 609 460 0 NA NA 592 2256 866 NA NA 718 3249 951 NA
1547416800.0 140.53 NA 313 0 NA NA NA 449 0 NA NA NA 3179 402 NA NA NA 1513 597 NA NA
1547416800.0 144.6 NA 293 NA NA NA NA 422 NA NA NA NA 3182 NA NA NA NA 3325 NA NA NA
1547416800.0 148.0 167 229 526 0 NA 248 589 724 0 NA 15854 1619 12533 1263 NA 15889 1633 6301 1407 NA
1547416800.0 149.0 63 142 342 0 NA 131 587 549 0 NA 1921 651 2259 1323 NA 1583 619 3330 1446 NA
1547416800.0 18.0 NA 98 283 0 NA NA 589 426 0 NA NA 2028 2811 686 NA NA 1832 4005 873 NA
1547416800.0 2017.3 307 0 126 NA NA 743 0 215 NA NA 1286 310 1226 NA NA 1853 409 2617 NA NA
1547416800.0 2017.8 190 NA NA NA NA 296 NA NA NA NA 561 NA NA NA NA 676 NA NA NA NA
1547416800.0 20261.97 411 NA NA NA NA 608 NA NA NA NA 5570 NA NA NA NA 2720 NA NA NA NA
1547416800.0 204.0 109 184 382 0 NA 215 602 504 0 NA 2909 1112 2830 684 NA 1756 892 3771 948 NA
1547416800.0 22.0 NA 114 273 0 NA NA 545 444 0 NA NA 2200 3587 706 NA NA 1189 5354 825 NA
1547416800.0 250199.0 316 NA NA NA NA 638 NA NA NA NA 3727 NA NA NA NA 1805 NA NA NA NA
1547416800.0 250199.17 344 NA NA NA NA 642 NA NA NA NA 3795 NA NA NA NA 1718 NA NA NA NA
1547416800.0 250202.17 NA 391 467 0 NA NA 738 663 0 NA NA 13985 4171 1281 NA NA 5592 2962 1372 NA
1547416800.0 250206.17 NA 369 468 0 NA NA 742 668 0 NA NA 14092 3821 1367 NA NA 5813 2703 1716 NA
1547416800.0 25407.17 493 0 138 NA NA 772 0 222 NA NA 7627 378 1136 NA NA 8444 872 1648 NA NA
1547416800.0 3.0 92 115 223 NA NA 192 538 354 NA NA 5257 436 2428 NA NA 14437 504 2169 NA NA
1547416800.0 31.0 NA 132 305 0 NA NA 589 444 0 NA NA 2163 3150 732 NA NA 1182 2969 1092 NA
1547416800.0 34.0 110 116 292 0 NA 215 582 427 0 NA 3289 513 2104 736 NA 1699 410 2156 1246 NA
1547416800.0 35.0 NA 124 304 0 NA NA 590 462 0 NA NA 2341 3567 725 NA NA 1678 3245 1048 NA
1547416800.0 36.0 NA 114 302 0 NA NA 589 449 0 NA NA 3143 12159 1039 NA NA 2830 8820 2585 NA
1547416800.0 38.0 NA 129 311 0 NA NA 546 435 0 NA NA 2427 4136 709 NA NA 1192 2757 1074 NA
1547416800.0 4.24 NA 65 297 0 NA NA 125 418 0 NA NA 503 5701 1225 NA NA 1012 6162 1451 NA
1547416800.0 4.25 NA 71 303 0 NA NA 124 441 0 NA NA 356 3468 794 NA NA 412 3935 993 NA
1547416800.0 4.28 NA 72 294 0 NA NA 140 436 0 NA NA 451 4008 3501 NA NA 1555 4373 6089 NA
1547416800.0 4.29 NA 48 305 0 175 NA 95 414 0 298 NA 333 3694 777 1451 NA 359 3115 906 1670
1547416800.0 4.36 NA 76 311 0 NA NA 126 425 0 NA NA 447 4083 731 NA NA 620 3108 840 NA
1547416800.0 4.4 NA 40 317 0 NA NA 101 452 0 NA NA 276 4456 696 NA NA 630 3044 797 NA
1547416800.0 4.51 NA 36 325 0 NA NA 97 446 0 NA NA 360 5824 763 NA NA 929 3433 1051 NA
1547416800.0 4.55 NA 33 328 0 NA NA 101 463 0 NA NA 350 7875 723 NA NA 564 3981 839 NA
1547416800.0 4.65 NA 34 336 0 NA NA 94 491 0 NA NA 336 9304 766 NA NA 718 4185 879 NA
1547416800.0 4.72 NA 37 317 0 NA NA 95 444 0 NA NA 273 6221 788 NA NA 316 3720 1176 NA
1547416800.0 4001.0 NA 184 352 NA NA NA 554 534 NA NA NA 1424 4352 NA NA NA 1310 5165 NA NA
1547416800.0 4008.0 50 0 0 NA NA 107 0 0 NA NA 11167 340 1799 NA NA 12503 699 2571 NA NA
1547416800.0 5.1 343 0 NA NA NA 686 0 NA NA NA 1233 276 NA NA NA 1273 328 NA NA NA
1547416800.0 5.2 228 0 NA NA NA 683 0 NA NA NA 1078 247 NA NA NA 1951 326 NA NA NA
1547416800.0 5.3 230 0 NA NA NA 680 0 NA NA NA 1263 268 NA NA NA 2308 365 NA NA NA
1547416800.0 5.4 270 0 NA NA NA 688 0 NA NA NA 1209 278 NA NA NA 1575 419 NA NA NA
1547416800.0 5.5 284 0 NA NA NA 718 0 NA NA NA 1176 290 NA NA NA 1091 461 NA NA NA
1547416800.0 5.6 275 0 NA NA NA 688 0 NA NA NA 1185 274 NA NA NA 1241 413 NA NA NA
1547416800.0 5.7 289 0 NA NA NA 689 0 NA NA NA 1155 290 NA NA NA 1227 565 NA NA NA
1547416800.0 500199.0 228 NA NA NA NA 587 NA NA NA NA 2520 NA NA NA NA 2885 NA NA NA NA
1547416800.0 500200.0 NA 196 335 0 NA NA 628 509 0 NA NA 9019 3385 907 NA NA 5273 2629 2107 NA
1547416800.0 50206.0 NA 189 431 0 NA NA 558 580 0 NA NA 1731 3644 674 NA NA 1775 3033 1007 NA
1547416800.0 503.0 46 0 NA NA NA 87 0 NA NA NA 214 129 NA NA NA 410 344 NA NA NA
1547416800.0 504.0 40 0 NA NA NA 86 0 NA NA NA 188 131 NA NA NA 359 392 NA NA NA
1547416800.0 505.0 38 0 NA NA NA 87 0 NA NA NA 182 129 NA NA NA 268 270 NA NA NA
1547416800.0 506.0 45 0 NA NA NA 85 0 NA NA NA 186 137 NA NA NA 514 268 NA NA NA
1547416800.0 507.0 42 0 NA NA NA 86 0 NA NA NA 241 140 NA NA NA 551 464 NA NA NA
1547416800.0 508.0 42 0 NA NA NA 84 0 NA NA NA 161 137 NA NA NA 273 324 NA NA NA
1547416800.0 509.0 40 0 NA NA NA 85 0 NA NA NA 182 154 NA NA NA 616 441 NA NA NA
1547416800.0 510.0 37 0 NA NA NA 87 0 NA NA NA 264 127 NA NA NA 780 317 NA NA NA
1547416800.0 511.0 50 0 NA NA NA 94 0 NA NA NA 9429 145 NA NA NA 12811 584 NA NA NA
1547416800.0 512.0 22 40 0 NA NA 67 93 0 NA NA 1930 185 128 NA NA 31551 359 291 NA NA
1547416800.0 513.0 19 48 0 NA NA 67 93 0 NA NA 790 213 188 NA NA 2669 553 487 NA NA
1547416800.0 514.0 28 49 0 NA NA 68 92 0 NA NA 382 184 127 NA NA 736 465 293 NA NA
1547416800.0 515.0 22 39 0 NA NA 69 90 0 NA NA 1916 177 126 NA NA 29773 332 337 NA NA
1547416800.0 516.0 21 48 0 NA NA 67 94 0 NA NA 762 218 196 NA NA 1786 558 717 NA NA
1547416800.0 517.0 21 39 0 NA NA 68 92 0 NA NA 1003 192 137 NA NA 1473 979 280 NA NA
1547416800.0 518.0 22 46 0 NA NA 68 92 0 NA NA 1951 164 141 NA NA 30098 276 371 NA NA
1547416800.0 519.0 21 42 0 NA NA 67 93 0 NA NA 725 220 200 NA NA 1150 624 684 NA NA
1547416800.0 520.0 20 46 0 NA NA 64 93 0 NA NA 994 204 147 NA NA 1493 503 594 NA NA
1547416800.0 521.0 19 43 0 NA NA 68 93 0 NA NA 737 235 185 NA NA 1943 1089 592 NA NA
1547416800.0 522.0 22 48 0 NA NA 68 93 0 NA NA 1905 180 130 NA NA 29760 474 299 NA NA
1547416800.0 524.0 21 37 0 NA NA 67 93 0 NA NA 1004 179 132 NA NA 1344 737 392 NA NA
1547416800.0 525.0 22 41 0 NA NA 67 92 0 NA NA 760 218 168 NA NA 1524 625 826 NA NA
1547416800.0 526.0 22 39 0 NA NA 68 92 0 NA NA 1903 171 141 NA NA 29760 311 461 NA NA
1547416800.0 527.0 22 49 0 NA NA 68 95 0 NA NA 1005 188 147 NA NA 1463 517 262 NA NA
1547416800.0 528.0 21 41 0 NA NA 67 94 0 NA NA 587 175 129 NA NA 2013 329 318 NA NA
1547416800.0 529.0 22 48 0 NA NA 68 92 0 NA NA 1882 210 147 NA NA 4395 527 352 NA NA
1547416800.0 530.0 21 48 0 NA NA 64 93 0 NA NA 1012 181 136 NA NA 1498 841 321 NA NA
1547416800.0 531.0 70 0 NA NA NA 195 0 NA NA NA 175 141 NA NA NA 289 623 NA NA NA
1547416800.0 534.0 41 0 NA NA NA 105 0 NA NA NA 215 140 NA NA NA 634 268 NA NA NA
1547416800.0 535.0 105 0 NA NA NA 193 0 NA NA NA 3764 139 NA NA NA 2322 363 NA NA NA
1547416800.0 541.0 56 0 NA NA NA 103 0 NA NA NA 197 133 NA NA NA 350 287 NA NA NA
1547416800.0 545.0 54 0 NA NA NA 98 0 NA NA NA 262 144 NA NA NA 456 614 NA NA NA
1547416800.0 552.0 20 41 0 NA NA 67 93 0 NA NA 1001 178 128 NA NA 1498 318 249 NA NA
1547416800.0 554.0 21 46 0 NA NA 64 93 0 NA NA 2628 258 196 NA NA 3731 496 511 NA NA
1547416800.0 556.0 22 43 0 NA NA 68 95 0 NA NA 343 211 133 NA NA 670 408 302 NA NA
1547416800.0 560.0 47 0 NA NA NA 87 0 NA NA NA 173 142 NA NA NA 274 331 NA NA NA
1547416800.0 561.0 46 0 NA NA NA 87 0 NA NA NA 182 134 NA NA NA 539 267 NA NA NA
1547416800.0 6.0 NA 100 264 0 NA NA 589 410 0 NA NA 1752 2434 688 NA NA 1042 3398 953 NA
