Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1547334000.0 2017.8 202 NA NA NA NA NA NA 397 NA NA NA NA NA NA 563 NA NA NA NA NA NA 621 NA NA NA NA NA NA
1547334000.0 20261.97 430 NA NA NA NA NA NA 718 NA NA NA NA NA NA 5255 NA NA NA NA NA NA 2746 NA NA NA NA NA NA
1547334000.0 250405.17 396 0 139 NA NA NA NA 920 0 343 NA NA NA NA 1822 309 683 NA NA NA NA 1424 566 3967 NA NA NA NA
1547334000.0 4.22 NA 171 64 71 0 NA NA NA 390 201 209 0 NA NA NA 870 440 356 247 NA NA NA 1248 640 424 299 NA NA
1547334000.0 4.34 NA 73 326 0 NA NA NA NA 202 604 0 NA NA NA NA 400 3011 716 NA NA NA NA 527 2191 773 NA NA NA
1547334000.0 4.37 NA 71 314 0 NA NA NA NA 190 624 0 NA NA NA NA 370 3574 703 NA NA NA NA 802 2322 887 NA NA NA
1547334000.0 4007.0 66 137 300 NA NA NA NA 209 708 596 NA NA NA NA 1220 399 1258 NA NA NA NA 939 646 1624 NA NA NA NA
1547334000.0 4008.0 48 0 0 NA NA NA NA 176 0 0 NA NA NA NA 425 263 985 NA NA NA NA 808 382 1250 NA NA NA NA
1547334000.0 5.7 301 0 NA NA NA NA NA 829 0 NA NA NA NA NA 1235 277 NA NA NA NA NA 1451 590 NA NA NA NA NA
1547334000.0 500199.0 217 NA NA NA NA NA NA 696 NA NA NA NA NA NA 2152 NA NA NA NA NA NA 1501 NA NA NA NA NA NA
