Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1546729200.0 529.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 181 NA NA NA NA
1546729200.0 530.0 26 0 NA NA NA 52 0 NA NA NA 44 11 NA NA NA 74 30 NA NA NA
1546729200.0 531.0 52 0 NA NA NA 162 0 NA NA NA 37 10 NA NA NA 68 28 NA NA NA
1546729200.0 541.0 35 0 NA NA NA 62 0 NA NA NA 58 10 NA NA NA 87 29 NA NA NA
1546729200.0 542.0 33 0 NA NA NA 62 0 NA NA NA 59 12 NA NA NA 88 34 NA NA NA
1546729200.0 544.0 34 0 NA NA NA 62 0 NA NA NA 56 11 NA NA NA 88 31 NA NA NA
1546729200.0 545.0 33 0 NA NA NA 62 0 NA NA NA 57 12 NA NA NA 81 34 NA NA NA
1546729200.0 6.0 NA 150 173 0 NA NA 210 217 0 NA NA 1003 1185 621 NA NA 1088 1252 655 NA
1546729200.0 7.0 46 0 0 0 0 74 0 0 0 0 364 279 158 63 288 425 363 205 128 316
1546729200.0 8.0 NA 143 104 39 0 NA 194 148 63 0 NA 772 736 62 303 NA 846 830 96 344
1546729200.0 9.0 NA 157 175 0 NA NA 216 226 0 NA NA 2120 2907 737 NA NA 2222 3047 783 NA
