Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1546124400.0 527.0 26 0 NA NA NA 52 0 NA NA NA 42 11 NA NA NA 73 33 NA NA NA
1546124400.0 528.0 28 0 NA NA NA 65 0 NA NA NA 41 9 NA NA NA 136 22 NA NA NA
1546124400.0 529.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 1074 NA NA NA NA
1546124400.0 530.0 25 0 NA NA NA 52 0 NA NA NA 51 13 NA NA NA 83 28 NA NA NA
1546124400.0 531.0 52 0 NA NA NA 162 0 NA NA NA 38 11 NA NA NA 74 32 NA NA NA
1546124400.0 541.0 34 0 NA NA NA 62 0 NA NA NA 59 11 NA NA NA 92 32 NA NA NA
1546124400.0 542.0 33 0 NA NA NA 62 0 NA NA NA 75 13 NA NA NA 121 26 NA NA NA
1546124400.0 544.0 32 0 NA NA NA 62 0 NA NA NA 65 10 NA NA NA 90 23 NA NA NA
1546124400.0 545.0 32 0 NA NA NA 62 0 NA NA NA 69 11 NA NA NA 96 24 NA NA NA
1546124400.0 6.0 NA 153 172 0 NA NA 210 217 0 NA NA 1102 1277 685 NA NA 1254 1361 732 NA
1546124400.0 7.0 45 0 0 0 0 74 0 0 0 0 526 446 263 82 482 594 520 421 188 579
1546124400.0 8.0 NA 144 105 39 0 NA 194 148 63 0 NA 794 756 67 330 NA 900 808 107 362
1546124400.0 9.0 NA 160 175 0 NA NA 216 225 0 NA NA 2143 2905 775 NA NA 2244 2987 799 NA
