Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1547416800.0 10024.4 NA 173 369 0 NA NA NA 565 568 0 NA NA NA 1890 5299 1939 NA NA NA 1846 9159 2209 NA NA
1547416800.0 10024.5 NA 179 153 0 NA NA NA 610 237 0 NA NA NA 707 456 124 NA NA NA 469 903 334 NA NA
1547416800.0 1003.0 NA 277 0 NA NA NA NA 381 0 NA NA NA NA 2590 547 NA NA NA NA 1444 654 NA NA NA
1547416800.0 10059.0 NA 181 397 0 77 NA NA 564 598 0 137 NA NA 1684 5790 2192 596 NA NA 1056 4989 2488 679 NA
1547416800.0 101.0 94 NA NA NA NA NA 161 NA NA NA NA NA 941 NA NA NA NA NA 1312 NA NA NA NA NA
1547416800.0 1010.0 NA 27 45 0 NA NA NA 89 99 0 NA NA NA 142 253 156 NA NA NA 691 473 339 NA NA
1547416800.0 102.0 94 NA NA NA NA NA 161 NA NA NA NA NA 805 NA NA NA NA NA 1256 NA NA NA NA NA
1547416800.0 10224.0 NA 312 589 0 NA NA NA 580 874 0 NA NA NA 5090 6310 1310 NA NA NA 4190 4600 1358 NA NA
1547416800.0 10225.0 NA 313 615 0 NA NA NA 582 854 0 NA NA NA 2734 4116 1065 NA NA NA 2033 2961 1151 NA NA
1547416800.0 103.0 70 103 282 NA NA NA 176 586 422 NA NA NA 1584 426 1576 NA NA NA 1465 439 1780 NA NA NA
1547416800.0 1040.0 NA 348 38 0 NA NA NA 570 76 0 NA NA NA 10135 100 100 NA NA NA 3778 272 204 NA NA
1547416800.0 1040.1 NA 90 30 0 NA NA NA 145 77 0 NA NA NA 493 139 138 NA NA NA 1181 300 279 NA NA
1547416800.0 10424.0 NA 178 370 0 NA NA NA 564 585 0 NA NA NA 808 2215 1065 NA NA NA 828 3080 1159 NA NA
1547416800.0 105.0 86 110 38 NA NA NA 193 585 77 NA NA NA 1344 665 149 NA NA NA 1288 532 270 NA NA NA
1547416800.0 106.0 57 0 0 NA NA NA 108 0 0 NA NA NA 756 258 1422 NA NA NA 699 292 2122 NA NA NA
1547416800.0 107.0 109 99 282 NA NA NA 210 585 434 NA NA NA 2149 528 1642 NA NA NA 1299 928 1851 NA NA NA
1547416800.0 108.0 104 110 294 NA NA NA 215 585 439 NA NA NA 8423 1207 4493 NA NA NA 5190 822 5575 NA NA NA
1547416800.0 10801.0 NA 282 401 0 85 164 NA 692 572 0 149 238 NA 3877 2799 2155 764 1195 NA 2859 2651 2205 719 1218
1547416800.0 10802.0 NA 295 401 0 85 162 NA 665 591 0 144 242 NA 3618 2833 2155 731 1226 NA 2620 2686 2205 707 1234
1547416800.0 10803.0 NA 296 406 0 94 162 NA 631 585 0 148 235 NA 4003 3276 2308 657 1240 NA 2876 3045 2388 709 1246
1547416800.0 10804.0 NA 297 398 0 94 154 NA 675 598 0 145 233 NA 3005 2824 2060 635 1196 NA 2228 2706 2118 701 1218
1547416800.0 10805.0 NA 294 403 0 86 166 NA 625 566 0 148 240 NA 3749 3024 2138 772 1201 NA 2986 3231 2203 727 1219
1547416800.0 10806.0 NA 291 400 0 89 136 NA 711 606 0 146 200 NA 3410 2921 2255 669 1107 NA 2815 2866 2306 719 1129
1547416800.0 10808.0 NA 281 407 0 96 169 NA 641 591 0 161 224 NA 4006 3109 2128 691 1117 NA 2847 2917 2189 734 1125
1547416800.0 10809.0 NA 308 405 0 106 158 NA 680 585 0 152 238 NA 3172 3071 2026 700 1227 NA 2330 2882 2082 723 1240
1547416800.0 10823.0 NA 296 392 0 96 127 NA 684 588 0 145 203 NA 3613 3056 2327 695 1152 NA 2770 2949 2387 733 1194
1547416800.0 10824.1 NA 290 204 0 NA NA NA 620 346 0 NA NA NA 1868 715 296 NA NA NA 2019 1379 346 NA NA
1547416800.0 10824.5 NA 273 148 0 NA NA NA 632 243 0 NA NA NA 4600 1711 267 NA NA NA 4804 2395 372 NA NA
1547416800.0 10825.0 NA 297 406 0 89 164 NA 644 598 0 153 241 NA 3650 3607 2366 727 1281 NA 3038 3338 2415 772 1291
1547416800.0 10842.0 NA 297 409 0 100 164 NA 685 569 0 152 243 NA 3738 3649 2380 741 1225 NA 2716 3309 2704 781 1234
1547416800.0 10871.0 NA 313 424 0 94 168 NA 639 597 0 154 235 NA 3829 3461 2407 729 1181 NA 3039 3138 2464 766 1197
1547416800.0 109.0 102 119 288 NA NA NA 215 541 442 NA NA NA 4307 703 3090 NA NA NA 2705 806 4738 NA NA NA
1547416800.0 110.0 70 100 276 NA NA NA 134 494 424 NA NA NA 1742 930 3731 NA NA NA 1675 690 4280 NA NA NA
1547416800.0 1102.0 NA 139 311 178 128 NA NA 593 467 243 177 NA NA 2526 4307 1695 314 NA NA 1084 2595 833 232 NA
1547416800.0 11024.3 NA 504 766 0 170 NA NA 780 1078 0 234 NA NA 5709 6218 1989 979 NA NA 3171 3413 2065 2219 NA
1547416800.0 111.0 93 103 288 NA NA NA 195 539 430 NA NA NA 1203 413 1566 NA NA NA 989 455 1754 NA NA NA
1547416800.0 112.0 105 106 285 NA NA NA 213 585 421 NA NA NA 2725 769 2841 NA NA NA 2117 696 3797 NA NA NA
1547416800.0 11224.0 NA 269 411 0 NA NA NA 668 607 0 NA NA NA 1852 2377 1946 NA NA NA 2513 2866 2476 NA NA
1547416800.0 11224.6 NA 268 410 0 NA NA NA 678 598 0 NA NA NA 1792 2234 1805 NA NA NA 2865 3646 2478 NA NA
1547416800.0 113.0 107 100 278 NA NA NA 215 585 415 NA NA NA 1807 524 1616 NA NA NA 1225 632 3529 NA NA NA
1547416800.0 114.0 91 108 284 NA NA NA 210 583 430 NA NA NA 3313 751 2613 NA NA NA 1921 553 2870 NA NA NA
1547416800.0 115.0 108 117 280 NA NA NA 210 584 421 NA NA NA 3166 670 2889 NA NA NA 1646 495 3275 NA NA NA
1547416800.0 116.0 110 108 282 NA NA NA 215 585 424 NA NA NA 2590 538 1776 NA NA NA 1269 636 2265 NA NA NA
1547416800.0 11624.0 75 178 385 0 79 NA 135 601 568 0 126 NA 7241 1243 2812 1419 327 NA 2568 698 2565 1470 418 NA
1547416800.0 11626.0 77 180 398 0 76 NA 135 559 596 0 127 NA 13238 1386 3181 1400 324 NA 4582 758 2702 1450 430 NA
1547416800.0 117.0 111 112 277 NA NA NA 215 541 418 NA NA NA 4198 864 2916 NA NA NA 2671 833 3692 NA NA NA
1547416800.0 118.0 91 109 288 NA NA NA 216 539 433 NA NA NA 8690 1179 4928 NA NA NA 5448 850 5821 NA NA NA
1547416800.0 119.0 105 106 279 NA NA NA 208 584 443 NA NA NA 3216 802 2796 NA NA NA 1731 1772 3772 NA NA NA
1547416800.0 12.0 NA 133 310 0 NA NA NA 591 479 0 NA NA NA 2074 3507 614 NA NA NA 1039 2575 735 NA NA
1547416800.0 120.0 64 96 272 NA NA NA 147 540 414 NA NA NA 890 488 1587 NA NA NA 746 508 2211 NA NA NA
1547416800.0 12024.0 71 167 372 0 NA NA 132 469 569 0 NA NA 8410 2661 5169 2489 NA NA 5808 1832 5165 3263 NA NA
1547416800.0 121.0 110 110 288 NA NA NA 215 585 417 NA NA NA 4517 861 2803 NA NA NA 2278 1145 2954 NA NA NA
1547416800.0 122.0 51 0 0 NA NA NA 104 0 0 NA NA NA 776 240 1439 NA NA NA 586 449 2448 NA NA NA
1547416800.0 123.1 291 NA NA NA NA NA 684 NA NA NA NA NA 1290 NA NA NA NA NA 1348 NA NA NA NA NA
1547416800.0 123.2 297 NA NA NA NA NA 689 NA NA NA NA NA 1444 NA NA NA NA NA 1652 NA NA NA NA NA
1547416800.0 123.3 228 NA NA NA NA NA 687 NA NA NA NA NA 1147 NA NA NA NA NA 2539 NA NA NA NA NA
1547416800.0 124.1 296 NA NA NA NA NA 687 NA NA NA NA NA 1121 NA NA NA NA NA 1252 NA NA NA NA NA
1547416800.0 124.2 289 NA NA NA NA NA 687 NA NA NA NA NA 1295 NA NA NA NA NA 1569 NA NA NA NA NA
1547416800.0 124.4 269 NA NA NA NA NA 687 NA NA NA NA NA 1184 NA NA NA NA NA 1536 NA NA NA NA NA
1547416800.0 124.5 310 NA NA NA NA NA 687 NA NA NA NA NA 1117 NA NA NA NA NA 1563 NA NA NA NA NA
1547416800.0 124.6 229 NA NA NA NA NA 684 NA NA NA NA NA 1139 NA NA NA NA NA 1594 NA NA NA NA NA
1547416800.0 125.0 96 112 291 NA NA NA 215 585 426 NA NA NA 2131 570 1715 NA NA NA 1155 416 3542 NA NA NA
1547416800.0 126.0 74 94 279 NA NA NA 141 585 425 NA NA NA 1055 444 1602 NA NA NA 1103 770 1767 NA NA NA
1547416800.0 127.0 64 97 272 NA NA NA 136 586 431 NA NA NA 1125 515 1518 NA NA NA 1013 499 1621 NA NA NA
1547416800.0 128.0 63 100 266 NA NA NA 134 541 414 NA NA NA 798 458 1561 NA NA NA 689 887 2306 NA NA NA
1547416800.0 129.0 72 103 259 NA NA NA 139 586 422 NA NA NA 808 464 1507 NA NA NA 652 385 2677 NA NA NA
1547416800.0 13.0 NA 118 283 0 NA NA NA 593 449 0 NA NA NA 499 2419 574 NA NA NA 726 2269 683 NA NA
1547416800.0 130.0 70 100 268 NA NA NA 139 584 439 NA NA NA 568 497 1611 NA NA NA 928 370 3052 NA NA NA
1547416800.0 1301.0 96 142 215 NA NA NA 166 544 357 NA NA NA 2215 758 2075 NA NA NA 1631 698 3660 NA NA NA
1547416800.0 1301.17 75 167 241 NA NA NA 142 590 413 NA NA NA 1639 697 1284 NA NA NA 1153 565 1570 NA NA NA
1547416800.0 1302.0 96 132 206 NA NA NA 186 592 326 NA NA NA 2879 494 1281 NA NA NA 1749 968 1394 NA NA NA
1547416800.0 1302.17 75 165 215 NA NA NA 146 590 368 NA NA NA 2866 747 1362 NA NA NA 1547 534 2066 NA NA NA
1547416800.0 1303.0 97 138 208 NA NA NA 179 591 347 NA NA NA 8453 792 2353 NA NA NA 4313 807 2124 NA NA NA
1547416800.0 1303.17 85 168 218 NA NA NA 160 592 436 NA NA NA 16874 1444 4188 NA NA NA 9247 1397 4862 NA NA NA
1547416800.0 1306.0 NA 151 331 0 NA NA NA 608 489 0 NA NA NA 495 1805 639 NA NA NA 430 2369 736 NA NA
1547416800.0 1309.0 NA 146 353 0 NA NA NA 564 494 0 NA NA NA 998 4834 1458 NA NA NA 1000 6463 1651 NA NA
1547416800.0 131.0 71 115 275 NA NA NA 136 585 406 NA NA NA 1222 450 1535 NA NA NA 850 432 2051 NA NA NA
1547416800.0 1310.0 NA 141 345 0 NA NA NA 567 484 0 NA NA NA 925 4357 1569 NA NA NA 1107 6565 1896 NA NA
1547416800.0 1312.0 NA 141 349 0 NA NA NA 564 511 0 NA NA NA 616 2070 665 NA NA NA 476 2149 860 NA NA
1547416800.0 1313.0 NA 143 354 0 NA NA NA 519 502 0 NA NA NA 1368 5571 1626 NA NA NA 1649 8668 2001 NA NA
1547416800.0 1315.0 NA 139 329 0 NA NA NA 610 470 0 NA NA NA 493 1849 680 NA NA NA 561 2341 1810 NA NA
1547416800.0 1316.0 NA 144 338 0 NA NA NA 474 477 0 NA NA NA 675 2514 676 NA NA NA 1011 3115 777 NA NA
1547416800.0 1317.0 NA 136 335 0 NA NA NA 564 492 0 NA NA NA 454 1663 591 NA NA NA 696 2296 683 NA NA
1547416800.0 1318.0 NA 132 335 0 NA NA NA 563 463 0 NA NA NA 501 1705 555 NA NA NA 742 1979 614 NA NA
1547416800.0 1319.0 NA 148 334 0 NA NA NA 564 465 0 NA NA NA 469 1741 556 NA NA NA 966 2749 615 NA NA
1547416800.0 132.0 91 111 295 NA NA NA 210 586 446 NA NA NA 1974 565 1663 NA NA NA 1406 472 1772 NA NA NA
1547416800.0 1320.0 NA 142 332 0 NA NA NA 565 500 0 NA NA NA 471 1889 617 NA NA NA 433 2199 687 NA NA
1547416800.0 1321.0 NA 135 331 0 NA NA NA 608 501 0 NA NA NA 1124 4938 1329 NA NA NA 1324 9300 1432 NA NA
1547416800.0 1322.0 NA 137 335 0 NA NA NA 518 490 0 NA NA NA 1245 4719 1567 NA NA NA 1465 9004 2196 NA NA
1547416800.0 1323.0 NA 135 323 0 NA NA NA 564 493 0 NA NA NA 928 4237 1647 NA NA NA 1145 7390 2040 NA NA
1547416800.0 1324.0 NA 156 365 0 NA NA NA 565 480 0 NA NA NA 622 2061 630 NA NA NA 774 2166 918 NA NA
1547416800.0 1325.1 NA 144 168 0 NA NA NA 564 267 0 NA NA NA 701 817 350 NA NA NA 698 1197 657 NA NA
1547416800.0 1325.2 NA 148 348 0 NA NA NA 607 512 0 NA NA NA 558 2115 664 NA NA NA 556 2446 733 NA NA
1547416800.0 1325.3 NA 150 173 0 NA NA NA 566 284 0 NA NA NA 552 656 273 NA NA NA 528 730 445 NA NA
1547416800.0 1325.4 NA 146 352 0 NA NA NA 606 502 0 NA NA NA 613 1943 588 NA NA NA 559 2149 700 NA NA
1547416800.0 1325.5 NA 170 0 NA NA NA NA 290 0 NA NA NA NA 10233 329 NA NA NA NA 15263 645 NA NA NA
1547416800.0 1325.51 NA 162 0 NA NA NA NA 251 0 NA NA NA NA 1666 117 NA NA NA NA 2465 356 NA NA NA
1547416800.0 1325.6 NA 162 NA NA NA NA NA 260 NA NA NA NA NA 3217 NA NA NA NA NA 3852 NA NA NA NA
1547416800.0 1325.7 NA 164 0 NA NA NA NA 268 0 NA NA NA NA 6737 401 NA NA NA NA 9523 904 NA NA NA
1547416800.0 1325.8 NA 173 0 NA NA NA NA 283 0 NA NA NA NA 3274 119 NA NA NA NA 5057 217 NA NA NA
1547416800.0 1325.9 NA 160 0 NA NA NA NA 243 0 NA NA NA NA 2386 170 NA NA NA NA 1768 331 NA NA NA
1547416800.0 1327.0 NA 147 340 0 NA NA NA 563 514 0 NA NA NA 517 1939 677 NA NA NA 521 2460 779 NA NA
1547416800.0 1328.0 NA 144 349 0 NA NA NA 565 513 0 NA NA NA 788 2731 1049 NA NA NA 1102 2991 1532 NA NA
1547416800.0 1329.0 NA 141 338 0 NA NA NA 610 505 0 NA NA NA 701 2671 1155 NA NA NA 960 3006 2394 NA NA
1547416800.0 1329.1 NA 178 0 NA NA NA NA 279 0 NA NA NA NA 2076 121 NA NA NA NA 2099 342 NA NA NA
1547416800.0 133.0 100 110 283 NA NA NA 214 585 448 NA NA NA 9256 904 4963 NA NA NA 6606 786 5765 NA NA NA
1547416800.0 1330.0 NA 132 379 0 NA NA NA 563 518 0 NA NA NA 497 1768 606 NA NA NA 838 2526 703 NA NA
1547416800.0 1331.0 NA 138 337 0 NA NA NA 562 488 0 NA NA NA 589 1993 650 NA NA NA 765 2406 1017 NA NA
1547416800.0 1332.0 NA 141 354 0 NA NA NA 563 468 0 NA NA NA 559 1851 631 NA NA NA 597 2343 709 NA NA
1547416800.0 1333.0 NA 140 337 0 NA NA NA 609 492 0 NA NA NA 535 1673 562 NA NA NA 693 2188 615 NA NA
1547416800.0 1334.0 NA 146 348 0 NA NA NA 605 504 0 NA NA NA 556 1882 624 NA NA NA 888 2395 1721 NA NA
1547416800.0 1335.0 NA 146 343 0 NA NA NA 565 493 0 NA NA NA 504 1989 664 NA NA NA 421 2279 803 NA NA
1547416800.0 1336.0 NA 138 358 0 NA NA NA 608 479 0 NA NA NA 910 3600 1018 NA NA NA 1064 4931 1286 NA NA
1547416800.0 1337.0 NA 154 369 0 NA NA NA 610 469 0 NA NA NA 678 2445 705 NA NA NA 595 2717 883 NA NA
1547416800.0 1338.0 NA 145 345 0 NA NA NA 562 468 0 NA NA NA 1122 4887 1565 NA NA NA 1217 6445 1746 NA NA
1547416800.0 1339.0 NA 146 357 0 NA NA NA 564 513 0 NA NA NA 1039 6021 1672 NA NA NA 1295 6984 2226 NA NA
1547416800.0 134.0 NA 313 45 0 NA NA NA 430 89 0 NA NA NA 3387 120 69 NA NA NA 2544 309 214 NA NA
1547416800.0 134.703 NA 52 349 0 NA NA NA 118 478 0 NA NA NA 295 5927 746 NA NA NA 366 3038 838 NA NA
1547416800.0 134.704 NA 39 330 0 NA NA NA 105 465 0 NA NA NA 256 5335 692 NA NA NA 362 2750 799 NA NA
1547416800.0 134.707 NA 54 340 0 NA NA NA 111 466 0 NA NA NA 265 5723 733 NA NA NA 268 2973 802 NA NA
1547416800.0 134.71 NA 42 322 0 NA NA NA 97 462 0 NA NA NA 220 4011 604 NA NA NA 310 2792 670 NA NA
1547416800.0 134.801 NA 43 322 0 NA NA NA 103 478 0 NA NA NA 445 10055 1850 NA NA NA 686 9996 2334 NA NA
1547416800.0 134.802 NA 46 346 0 NA NA NA 117 477 0 NA NA NA 270 7039 671 NA NA NA 537 3263 864 NA NA
1547416800.0 134.804 NA 44 351 0 NA NA NA 111 498 0 NA NA NA 450 13928 1494 NA NA NA 470 6819 1679 NA NA
1547416800.0 134.805 NA 46 349 0 NA NA NA 114 487 0 NA NA NA 433 13942 1528 NA NA NA 661 6423 1738 NA NA
1547416800.0 134.806 NA 45 348 0 NA NA NA 110 497 0 NA NA NA 482 14833 1408 NA NA NA 1003 6871 1569 NA NA
1547416800.0 134.807 NA 143 387 0 NA NA NA 216 547 0 NA NA NA 1649 13856 1866 NA NA NA 1509 7227 2101 NA NA
1547416800.0 134.808 NA 144 388 0 NA NA NA 211 563 0 NA NA NA 1702 14830 1684 NA NA NA 1498 7515 1915 NA NA
1547416800.0 134.809 NA 41 338 0 NA NA NA 106 501 0 NA NA NA 425 13747 1309 NA NA NA 596 7201 1421 NA NA
1547416800.0 134.81 NA 46 337 0 NA NA NA 102 484 0 NA NA NA 270 6871 713 NA NA NA 446 3319 966 NA NA
1547416800.0 134.811 NA 44 345 0 NA NA NA 107 510 0 NA NA NA 398 13593 1519 NA NA NA 463 6899 1645 NA NA
1547416800.0 134.812 NA 44 326 0 NA NA NA 105 468 0 NA NA NA 348 6534 1065 NA NA NA 707 3976 1294 NA NA
1547416800.0 134.813 NA 180 67 0 NA NA NA 278 124 0 NA NA NA 939 184 275 NA NA NA 751 235 377 NA NA
1547416800.0 134.902 NA 46 335 0 NA NA NA 108 477 0 NA NA NA 247 5670 678 NA NA NA 230 3076 768 NA NA
1547416800.0 134.904 NA 52 339 0 NA NA NA 116 487 0 NA NA NA 272 6115 668 NA NA NA 393 3151 748 NA NA
1547416800.0 134.905 NA 47 330 0 NA NA NA 105 477 0 NA NA NA 279 5223 681 NA NA NA 326 3185 798 NA NA
1547416800.0 134.906 NA 41 339 0 NA NA NA 113 463 0 NA NA NA 447 11670 1464 NA NA NA 566 6187 1616 NA NA
1547416800.0 134.907 NA 143 379 0 NA NA NA 217 552 0 NA NA NA 1336 9140 943 NA NA NA 981 4847 997 NA NA
1547416800.0 134.908 NA 142 368 0 NA NA NA 227 547 0 NA NA NA 1371 12068 978 NA NA NA 1078 6408 1025 NA NA
1547416800.0 134.909 NA 40 341 0 NA NA NA 103 465 0 NA NA NA 268 5046 624 NA NA NA 515 3461 730 NA NA
1547416800.0 134.911 NA 47 332 0 NA NA NA 108 472 0 NA NA NA 293 5368 693 NA NA NA 308 3018 759 NA NA
1547416800.0 134.912 NA 37 336 0 NA NA NA 109 451 0 NA NA NA 256 4009 649 NA NA NA 391 2939 910 NA NA
1547416800.0 134.99601 NA 43 344 0 NA NA NA 110 498 0 NA NA NA 436 15276 1408 NA NA NA 569 7113 1560 NA NA
1547416800.0 134.99602 NA 42 330 0 NA NA NA 109 466 0 NA NA NA 417 9708 1563 NA NA NA 475 5622 1739 NA NA
1547416800.0 134.99603 NA 41 340 0 NA NA NA 109 503 0 NA NA NA 488 12702 976 NA NA NA 563 6264 1050 NA NA
1547416800.0 134.99901 NA 38 332 0 NA NA NA 116 466 0 NA NA NA 305 4777 645 NA NA NA 414 3104 721 NA NA
1547416800.0 1340.0 NA 138 339 0 NA NA NA 607 504 0 NA NA NA 540 1732 592 NA NA NA 789 2464 1438 NA NA
1547416800.0 1341.0 NA 148 357 0 NA NA NA 566 487 0 NA NA NA 1114 5410 1413 NA NA NA 1191 7397 1535 NA NA
1547416800.0 1343.0 NA 139 360 0 NA NA NA 609 491 0 NA NA NA 581 1880 584 NA NA NA 665 2478 645 NA NA
1547416800.0 1344.0 NA 148 345 0 NA NA NA 607 487 0 NA NA NA 535 2011 699 NA NA NA 526 2200 792 NA NA
1547416800.0 1345.0 NA 134 347 0 NA NA NA 611 471 0 NA NA NA 554 1794 565 NA NA NA 658 1905 653 NA NA
1547416800.0 1347.0 NA 142 343 0 NA NA NA 565 492 0 NA NA NA 548 1804 591 NA NA NA 771 2105 867 NA NA
1547416800.0 1348.0 NA 143 351 0 NA NA NA 563 491 0 NA NA NA 496 1971 666 NA NA NA 653 2140 851 NA NA
1547416800.0 135.1 317 0 140 NA NA NA 692 0 219 NA NA NA 1065 248 819 NA NA NA 939 606 947 NA NA NA
1547416800.0 135.11 326 0 132 NA NA NA 692 0 229 NA NA NA 1321 232 906 NA NA NA 911 284 1203 NA NA NA
1547416800.0 135.12 309 0 135 NA NA NA 690 0 209 NA NA NA 1060 255 869 NA NA NA 1618 456 1125 NA NA NA
1547416800.0 135.13 309 0 NA NA NA NA 648 0 NA NA NA NA 1276 358 NA NA NA NA 1463 628 NA NA NA NA
1547416800.0 135.2 269 0 132 NA NA NA 688 0 210 NA NA NA 908 236 838 NA NA NA 1066 378 1091 NA NA NA
1547416800.0 135.3 269 0 125 NA NA NA 688 0 210 NA NA NA 1040 247 919 NA NA NA 1189 519 1764 NA NA NA
1547416800.0 135.4 308 0 128 NA NA NA 688 0 208 NA NA NA 1109 265 913 NA NA NA 1028 389 1931 NA NA NA
1547416800.0 135.5 336 0 131 NA NA NA 730 0 208 NA NA NA 994 272 842 NA NA NA 1191 710 1273 NA NA NA
1547416800.0 135.6 305 0 138 NA NA NA 686 0 217 NA NA NA 1080 257 880 NA NA NA 1227 352 989 NA NA NA
1547416800.0 135.7 318 0 132 NA NA NA 691 0 210 NA NA NA 1037 247 850 NA NA NA 1039 312 1054 NA NA NA
1547416800.0 135.8 149 NA NA NA NA NA 263 NA NA NA NA NA 549 NA NA NA NA NA 838 NA NA NA NA NA
1547416800.0 135.9 305 0 134 NA NA NA 687 0 211 NA NA NA 962 231 835 NA NA NA 1215 360 1609 NA NA NA
1547416800.0 1350.0 NA 136 347 0 NA NA NA 611 488 0 NA NA NA 608 1961 709 NA NA NA 579 2429 1242 NA NA
1547416800.0 1351.0 NA 135 354 0 NA NA NA 562 496 0 NA NA NA 814 2615 1027 NA NA NA 1070 3022 1195 NA NA
1547416800.0 1352.0 NA 145 351 0 NA NA NA 564 478 0 NA NA NA 820 2685 1042 NA NA NA 1393 3888 1877 NA NA
1547416800.0 1353.0 NA 148 344 0 NA NA NA 610 498 0 NA NA NA 500 2069 674 NA NA NA 681 2189 870 NA NA
1547416800.0 1354.0 NA 142 353 0 NA NA NA 608 481 0 NA NA NA 968 4503 1647 NA NA NA 937 5706 2001 NA NA
1547416800.0 1355.0 NA 136 351 0 NA NA NA 519 507 0 NA NA NA 920 2809 919 NA NA NA 1126 3179 1139 NA NA
1547416800.0 136.721 NA 85 348 0 NA NA NA 162 488 0 NA NA NA 899 13589 1560 NA NA NA 1247 6900 1719 NA NA
1547416800.0 136.722 NA 85 383 0 NA NA NA 169 540 0 NA NA NA 804 15702 1642 NA NA NA 1012 6850 1844 NA NA
1547416800.0 136.723 NA 86 343 0 NA NA NA 161 496 0 NA NA NA 1013 15291 1756 NA NA NA 1127 7817 1995 NA NA
1547416800.0 136.724 NA 85 398 0 NA NA NA 166 592 0 NA NA NA 956 17490 1465 NA NA NA 1144 7929 1580 NA NA
1547416800.0 136.725 NA 88 423 0 NA NA NA 163 601 0 NA NA NA 1050 14376 1827 NA NA NA 1386 6793 2063 NA NA
1547416800.0 136.726 NA 89 344 0 NA NA NA 156 514 0 NA NA NA 953 17728 1580 NA NA NA 1068 9634 1718 NA NA
1547416800.0 136.727 NA 147 373 0 NA NA NA 282 564 0 NA NA NA 1423 8150 860 NA NA NA 1505 4144 1100 NA NA
1547416800.0 136.728 NA 192 372 0 NA NA NA 285 554 0 NA NA NA 1598 8819 844 NA NA NA 1296 4076 1129 NA NA
1547416800.0 136.729 NA 85 354 0 NA NA NA 154 497 0 NA NA NA 849 16163 1748 NA NA NA 1016 8087 1954 NA NA
1547416800.0 136.73 NA 86 423 0 NA NA NA 162 627 0 NA NA NA 1022 15735 1437 NA NA NA 1295 7586 1500 NA NA
1547416800.0 136.731 NA 84 438 0 NA NA NA 162 583 0 NA NA NA 969 15155 1724 NA NA NA 1271 6745 2024 NA NA
1547416800.0 136.732 NA 87 343 0 NA NA NA 160 511 0 NA NA NA 783 12730 1756 NA NA NA 982 6941 1917 NA NA
1547416800.0 136.733 NA 177 70 0 NA NA NA 287 128 0 NA NA NA 1280 467 308 NA NA NA 1475 950 478 NA NA
1547416800.0 136.734 NA 87 352 0 NA NA NA 155 499 0 NA NA NA 1232 15614 1858 NA NA NA 1279 7204 2144 NA NA
